symbol,timestamp,open,high,low,close,volume,date
XXBTZUSD,1556496000,5156.2000,5194.2000,5061.1000,5149.0000,4372.3519,29/04/2019
XXBTZUSD,1556582400,5152.8000,5297.0000,5131.1000,5272.2000,4856.8396,30/04/2019
XXBTZUSD,1556668800,5272.2000,5359.3000,5270.0000,5323.3000,3469.4870,01/05/2019
XXBTZUSD,1556755200,5323.2000,5421.9000,5309.6000,5390.0000,3887.5907,02/05/2019
XXBTZUSD,1556841600,5390.0000,5796.0000,5368.7000,5660.0000,10720.0418,03/05/2019
XXBTZUSD,1556928000,5660.0000,5840.0000,5525.0000,5763.5000,8566.2801,04/05/2019
XXBTZUSD,1557014400,5765.6000,5779.9000,5627.6000,5716.9000,3376.2416,05/05/2019
XXBTZUSD,1557100800,5719.1000,5752.0000,5563.4000,5687.4000,5049.2864,06/05/2019
XXBTZUSD,1557187200,5687.6000,5967.8000,5687.6000,5744.0000,9401.6306,07/05/2019
XXBTZUSD,1557273600,5747.0000,5983.2000,5660.0000,5939.6000,5998.6458,08/05/2019
XXBTZUSD,1557360000,5942.0000,6174.0000,5933.2000,6151.4000,7405.1336,09/05/2019
XXBTZUSD,1557446400,6151.4000,6430.0000,6110.1000,6337.9000,9872.3604,10/05/2019
XXBTZUSD,1557532800,6339.5000,7450.0000,6338.0000,7209.9000,18569.9300,11/05/2019
XXBTZUSD,1557619200,7207.9000,7588.0000,6724.1000,6973.9000,18620.1542,12/05/2019
XXBTZUSD,1557705600,6970.1000,8169.3000,6870.0000,7816.3000,19668.5968,13/05/2019
XXBTZUSD,1557792000,7817.1000,8339.9000,7620.0000,7993.7000,18121.9754,14/05/2019
XXBTZUSD,1557878400,7988.9000,8296.9000,7829.6000,8203.0000,11613.9725,15/05/2019
XXBTZUSD,1557964800,8201.5000,8370.0000,7650.0000,7880.7000,13423.2118,16/05/2019
XXBTZUSD,1558051200,7883.6000,7946.2000,6636.0000,7350.0000,21017.3450,17/05/2019
XXBTZUSD,1558137600,7353.9000,7494.2000,7205.0000,7266.8000,6258.5849,18/05/2019
XXBTZUSD,1558224000,7265.0000,8300.0000,7257.0000,8194.9000,15307.8665,19/05/2019
XXBTZUSD,1558310400,8197.2000,8198.2000,7567.2000,8005.0000,12253.3972,20/05/2019
XXBTZUSD,1558396800,7999.2000,8116.0000,7807.0000,7951.9000,7202.6025,21/05/2019
XXBTZUSD,1558483200,7951.7000,8050.0000,7510.0000,7622.1000,8749.2542,22/05/2019
XXBTZUSD,1558569600,7623.1000,7986.6000,7470.0000,7878.9000,8037.5169,23/05/2019
XXBTZUSD,1558656000,7880.5000,8173.7000,7800.2000,8000.0000,7532.5724,24/05/2019
XXBTZUSD,1558742400,8000.0000,8161.0000,7946.9000,8066.5000,3059.7493,25/05/2019
XXBTZUSD,1558828800,8067.4000,8788.0000,7896.2000,8736.3000,9721.0523,26/05/2019
XXBTZUSD,1558915200,8733.0000,8953.4000,8662.7000,8778.7000,7687.3071,27/05/2019
XXBTZUSD,1559001600,8773.0000,8814.6000,8200.0000,8720.1000,5812.8966,28/05/2019
XXBTZUSD,1559088000,8720.1000,8752.4000,8429.1000,8663.2000,5925.7320,29/05/2019
XXBTZUSD,1559174400,8664.1000,9094.4000,7988.8000,8269.6000,12998.5833,30/05/2019
XXBTZUSD,1559260800,8272.0000,8591.1000,8110.1000,8552.9000,9030.1156,31/05/2019
XXBTZUSD,1559347200,8552.9000,8622.5000,8461.6000,8549.9000,2928.4062,01/06/2019
XXBTZUSD,1559433600,8549.5000,8841.3000,8540.8000,8742.5000,3811.6497,02/06/2019
XXBTZUSD,1559520000,8740.0000,8746.0000,8039.0000,8120.0000,9017.5172,03/06/2019
XXBTZUSD,1559606400,8103.6000,8104.7000,7425.0000,7670.0000,14416.3955,04/06/2019
XXBTZUSD,1559692800,7668.9000,7934.8000,7565.0000,7787.1000,7857.7322,05/06/2019
XXBTZUSD,1559779200,7787.8000,7875.0000,7440.0000,7804.3000,8129.1148,06/06/2019
XXBTZUSD,1559865600,7799.0000,8131.6000,7765.0000,8000.5000,6580.7529,07/06/2019
XXBTZUSD,1559952000,8000.0000,8060.6000,7785.2000,7928.7000,3423.3720,08/06/2019
XXBTZUSD,1560038400,7928.6000,7960.0000,7510.0000,7642.1000,4243.5293,09/06/2019
XXBTZUSD,1560124800,7638.5000,8076.7000,7525.0000,8019.9000,7215.6058,10/06/2019
XXBTZUSD,1560211200,8019.4000,8052.0000,7715.0000,7921.4000,6846.6799,11/06/2019
XXBTZUSD,1560297600,7922.2000,8286.8000,7823.1000,8171.0000,8081.9084,12/06/2019
XXBTZUSD,1560384000,8171.0000,8344.9000,8005.0000,8237.6000,5762.3418,13/06/2019
XXBTZUSD,1560470400,8237.6000,8740.0000,8175.0000,8694.0000,7257.8073,14/06/2019
XXBTZUSD,1560556800,8694.0000,8912.0000,8620.3000,8856.8000,5293.9359,15/06/2019
XXBTZUSD,1560643200,8857.0000,9390.0000,8456.0000,8976.1000,12551.7593,16/06/2019
XXBTZUSD,1560729600,8976.0000,9470.0000,8971.9000,9335.0000,8436.7420,17/06/2019
XXBTZUSD,1560816000,9335.0000,9355.0000,8943.0000,9080.5000,6320.8321,18/06/2019
XXBTZUSD,1560902400,9077.3000,9323.3000,9040.0000,9277.1000,4408.2230,19/06/2019
XXBTZUSD,1560988800,9282.1000,9600.0000,9213.2000,9534.3000,6475.2640,20/06/2019
XXBTZUSD,1561075200,9533.2000,10250.0000,9533.2000,10219.2000,9099.7069,21/06/2019
XXBTZUSD,1561161600,10216.2000,11216.8000,10000.0000,10663.8000,12842.4859,22/06/2019
XXBTZUSD,1561248000,10663.6000,11286.8000,10474.0000,10814.1000,5943.4689,23/06/2019
XXBTZUSD,1561334400,10812.1000,11102.6000,10511.0000,11020.6000,5457.4127,24/06/2019
XXBTZUSD,1561420800,11023.9000,11800.0000,11007.5000,11765.1000,11623.8814,25/06/2019
XXBTZUSD,1561507200,11765.1000,13875.7000,11540.1000,12933.7000,25638.3062,26/06/2019
XXBTZUSD,1561593600,12933.2000,13360.9000,10300.0000,11148.0000,25036.0292,27/06/2019
XXBTZUSD,1561680000,11161.9000,12450.0000,10723.3000,12360.0000,13815.5498,28/06/2019
XXBTZUSD,1561766400,12370.0000,12436.2000,11172.6000,11865.1000,10990.6919,29/06/2019
XXBTZUSD,1561852800,11865.1000,12200.0000,10650.0000,10752.3000,10959.6854,30/06/2019
XXBTZUSD,1561939200,10749.4000,11239.0000,9900.0000,10575.9000,14633.3944,01/07/2019
XXBTZUSD,1562025600,10578.7000,10947.3000,9666.0000,10837.3000,15317.9021,02/07/2019
XXBTZUSD,1562112000,10837.2000,12037.0000,10807.3000,11979.8000,16123.6003,03/07/2019
XXBTZUSD,1562198400,11984.7000,12064.4000,10601.0000,11148.3000,7856.4495,04/07/2019
XXBTZUSD,1562284800,11145.0000,11482.9000,10736.0000,11006.0000,8055.4768,05/07/2019
XXBTZUSD,1562371200,10988.7000,11728.5000,10945.6000,11233.5000,5353.3339,06/07/2019
XXBTZUSD,1562457600,11234.2000,11631.2000,11000.0000,11480.7000,4621.2056,07/07/2019
XXBTZUSD,1562544000,11481.5000,12404.6000,11323.7000,12298.0000,7494.9781,08/07/2019
XXBTZUSD,1562630400,12299.7000,12826.5000,12127.0000,12570.5000,8812.2649,09/07/2019
XXBTZUSD,1562716800,12562.9000,13197.8000,11555.0000,12096.2000,12774.3952,10/07/2019
XXBTZUSD,1562803200,12096.0000,12096.0000,10957.0000,11343.5000,13431.1627,11/07/2019
XXBTZUSD,1562889600,11346.1000,11930.2000,11091.3000,11798.1000,7210.3004,12/07/2019
XXBTZUSD,1562976000,11804.0000,11844.5000,10800.1000,11381.5000,7153.0154,13/07/2019
XXBTZUSD,1563062400,11381.5000,11461.1000,10275.1000,10621.1000,7554.9967,14/07/2019
XXBTZUSD,1563148800,10622.7000,11078.3000,9789.0000,10840.4000,9896.5536,15/07/2019
XXBTZUSD,1563235200,10840.8000,11038.1000,9365.0000,9420.3000,14549.8898,16/07/2019
XXBTZUSD,1563321600,9420.5000,9979.4000,9099.0000,9703.9000,13073.6817,17/07/2019
XXBTZUSD,1563408000,9701.3000,10800.0000,9250.1000,10636.6000,13028.9958,18/07/2019
XXBTZUSD,1563494400,10647.2000,10775.0000,10122.0000,10535.2000,7418.3614,19/07/2019
XXBTZUSD,1563580800,10530.8000,11210.0000,10379.5000,10774.9000,6939.8073,20/07/2019
XXBTZUSD,1563667200,10774.7000,10842.2000,10188.0000,10595.3000,5461.7122,21/07/2019
XXBTZUSD,1563753600,10595.3000,10685.1000,10071.0000,10323.9000,6592.6134,22/07/2019
XXBTZUSD,1563840000,10324.0000,10328.9000,9800.0000,9840.6000,7956.1726,23/07/2019
XXBTZUSD,1563926400,9840.6000,9919.6000,9500.1000,9769.8000,8280.4742,24/07/2019
XXBTZUSD,1564012800,9770.0000,10187.4000,9734.6000,9878.0000,5604.3610,25/07/2019
XXBTZUSD,1564099200,9878.0000,9911.3000,9625.2000,9852.0000,4322.5032,26/07/2019
XXBTZUSD,1564185600,9850.9000,10204.6000,9269.1000,9471.8000,6349.4388,27/07/2019
XXBTZUSD,1564272000,9472.8000,9630.0000,9120.0000,9531.7000,3862.1880,28/07/2019
XXBTZUSD,1564358400,9536.2000,9709.7000,9375.0000,9499.9000,4104.9618,29/07/2019
XXBTZUSD,1564444800,9495.4000,9766.1000,9381.3000,9594.1000,3996.7021,30/07/2019
XXBTZUSD,1564531200,9594.0000,10135.8000,9575.0000,10090.1000,6067.9112,31/07/2019
XXBTZUSD,1564617600,10090.3000,10530.0000,9882.4000,10408.9000,6555.6865,01/08/2019
XXBTZUSD,1564704000,10408.9000,10665.4000,10327.9000,10531.5000,5203.2220,02/08/2019
XXBTZUSD,1564790400,10532.7000,10928.0000,10507.0000,10809.9000,3958.8249,03/08/2019
XXBTZUSD,1564876800,10809.9000,11078.7000,10539.9000,10972.4000,4989.3990,04/08/2019
XXBTZUSD,1564963200,10977.6000,11940.0000,10973.0000,11799.6000,8456.1802,05/08/2019
XXBTZUSD,1565049600,11799.6000,12340.0000,11200.0000,11458.8000,10984.9180,06/08/2019
XXBTZUSD,1565136000,11458.1000,12173.8000,11387.0000,11962.7000,9518.0324,07/08/2019
XXBTZUSD,1565222400,11973.3000,12065.0000,11472.6000,11982.6000,5503.2897,08/08/2019
XXBTZUSD,1565308800,11992.9000,12042.0000,11660.0000,11857.6000,4972.6274,09/08/2019
XXBTZUSD,1565395200,11859.6000,11975.0000,11230.2000,11284.7000,5075.9045,10/08/2019
XXBTZUSD,1565481600,11280.0000,11581.0000,11101.9000,11526.7000,3242.5854,11/08/2019
XXBTZUSD,1565568000,11539.7000,11550.2000,11235.0000,11384.2000,2521.4099,12/08/2019
XXBTZUSD,1565654400,11386.0000,11442.6000,10751.0000,10857.0000,5530.4917,13/08/2019
XXBTZUSD,1565740800,10855.1000,10862.0000,9900.0000,10018.0000,9345.6696,14/08/2019
XXBTZUSD,1565827200,10018.0000,10450.0000,9490.0000,10304.5000,11725.5442,15/08/2019
XXBTZUSD,1565913600,10300.9000,10535.0000,9728.0000,10362.1000,8443.9011,16/08/2019
XXBTZUSD,1566000000,10362.2000,10475.0000,9999.9000,10211.8000,3766.0986,17/08/2019
XXBTZUSD,1566086400,10211.8000,10502.4000,10065.0000,10326.4000,2908.4374,18/08/2019
XXBTZUSD,1566172800,10325.0000,10950.0000,10267.5000,10921.8000,5196.3598,19/08/2019
XXBTZUSD,1566259200,10921.4000,10959.0000,10560.1000,10759.9000,3828.5652,20/08/2019
XXBTZUSD,1566345600,10759.9000,10800.0000,9853.2000,10125.0000,8841.9581,21/08/2019
XXBTZUSD,1566432000,10125.0000,10233.9000,9752.2000,10107.9000,6511.3706,22/08/2019
XXBTZUSD,1566518400,10105.2000,10478.6000,10037.7000,10406.3000,4021.5672,23/08/2019
XXBTZUSD,1566604800,10407.5000,10421.4000,9883.4000,10140.5000,4180.4011,24/08/2019
XXBTZUSD,1566691200,10148.7000,10398.6000,9910.1000,10134.5000,4209.4910,25/08/2019
XXBTZUSD,1566777600,10142.1000,10697.9000,10142.1000,10364.6000,7297.6887,26/08/2019
XXBTZUSD,1566864000,10364.4000,10387.9000,10033.0000,10177.3000,3401.1160,27/08/2019
XXBTZUSD,1566950400,10180.0000,10297.7000,9533.0000,9716.1000,6687.9939,28/08/2019
XXBTZUSD,1567036800,9714.9000,9714.9000,9307.8000,9484.3000,5907.2204,29/08/2019
XXBTZUSD,1567123200,9484.7000,9708.0000,9350.5000,9578.0000,4391.3391,30/08/2019
XXBTZUSD,1567209600,9577.9000,9690.0000,9400.0000,9604.3000,1980.0871,31/08/2019
XXBTZUSD,1567296000,9602.1000,9850.0000,9540.8000,9764.9000,2143.7929,01/09/2019
XXBTZUSD,1567382400,9765.0000,10490.0000,9752.8000,10389.5000,6360.4793,02/09/2019
XXBTZUSD,1567468800,10389.6000,10785.6000,10271.6000,10614.6000,7101.5058,03/09/2019
XXBTZUSD,1567555200,10619.7000,10892.1000,10319.0000,10584.9000,6149.0938,04/09/2019
XXBTZUSD,1567641600,10585.0000,10662.4000,10457.3000,10574.9000,3484.5876,05/09/2019
XXBTZUSD,1567728000,10577.5000,10947.0000,10145.3000,10311.8000,8328.9455,06/09/2019
XXBTZUSD,1567814400,10307.5000,10569.1000,10307.5000,10483.4000,2190.3925,07/09/2019
XXBTZUSD,1567900800,10483.3000,10599.1000,10240.9000,10408.6000,2078.2544,08/09/2019
XXBTZUSD,1567987200,10398.9000,10523.0000,10051.0000,10314.5000,4756.5687,09/09/2019
XXBTZUSD,1568073600,10309.2000,10388.0000,9938.1000,10094.5000,4302.9397,10/09/2019
XXBTZUSD,1568160000,10097.0000,10250.0000,9886.5000,10160.7000,5419.9548,11/09/2019
XXBTZUSD,1568246400,10161.0000,10479.9000,10040.1000,10420.0000,4997.3657,12/09/2019
XXBTZUSD,1568332800,10419.8000,12000.0000,8000.0000,10362.1000,4222.0856,13/09/2019
XXBTZUSD,1568419200,10362.2000,10440.0000,10210.7000,10363.2000,2090.8430,14/09/2019
XXBTZUSD,1568505600,10363.5000,10380.0000,10270.1000,10311.3000,1231.0716,15/09/2019
XXBTZUSD,1568592000,10311.3000,10374.7000,10000.0000,10260.6000,3342.9345,16/09/2019
XXBTZUSD,1568678400,10260.7000,10276.3000,10134.7000,10190.0000,2862.7863,17/09/2019
XXBTZUSD,1568764800,10188.0000,10259.9000,10041.8000,10157.6000,2947.6528,18/09/2019
XXBTZUSD,1568851200,10157.7000,10375.0000,9633.8000,10274.4000,6317.8739,19/09/2019
XXBTZUSD,1568937600,10274.4000,10310.0000,10069.0000,10173.3000,2979.5714,20/09/2019
XXBTZUSD,1569024000,10173.8000,10175.1000,9903.7000,9978.4000,2133.8302,21/09/2019
XXBTZUSD,1569110400,9980.0000,10080.0000,9850.0000,10029.1000,2127.3444,22/09/2019
XXBTZUSD,1569196800,10029.2000,10045.4000,9615.0000,9686.9000,4041.3551,23/09/2019
XXBTZUSD,1569283200,9696.0000,9776.0000,8046.0000,8536.7000,16440.3395,24/09/2019
XXBTZUSD,1569369600,8535.0000,8743.6000,8000.0000,8439.0000,10165.9177,25/09/2019
XXBTZUSD,1569456000,8439.0000,8465.7000,7730.0000,8060.3000,10825.2090,26/09/2019
XXBTZUSD,1569542400,8063.0000,8290.0000,7850.0000,8196.0000,7405.7981,27/09/2019
XXBTZUSD,1569628800,8195.9000,8426.0000,8024.9000,8213.5000,3824.9277,28/09/2019
XXBTZUSD,1569715200,8214.0000,8240.3000,7909.0000,8053.1000,4937.6331,29/09/2019
XXBTZUSD,1569801600,8053.3000,8363.0000,7655.0000,8310.0000,7532.4467,30/09/2019
XXBTZUSD,1569888000,8310.0000,8540.0000,8201.8000,8323.0000,7856.2502,01/10/2019
XXBTZUSD,1569974400,8323.0000,8389.0000,8168.2000,8382.3000,3884.7248,02/10/2019
XXBTZUSD,1570060800,8382.2000,8411.7000,8070.1000,8238.1000,5110.2164,03/10/2019
XXBTZUSD,1570147200,8245.4000,8248.0000,8001.0000,8152.2000,3962.2929,04/10/2019
XXBTZUSD,1570233600,8155.0000,8211.4000,8023.3000,8148.4000,2165.3334,05/10/2019
XXBTZUSD,1570320000,8150.8000,8181.6000,7780.0000,7863.0000,4761.7974,06/10/2019
XXBTZUSD,1570406400,7863.0000,8316.2000,7769.7000,8213.4000,6458.4940,07/10/2019
XXBTZUSD,1570492800,8213.4000,8348.0000,8112.1000,8189.6000,3839.8669,08/10/2019
XXBTZUSD,1570579200,8180.2000,8690.0000,8118.1000,8590.8000,6095.5157,09/10/2019
XXBTZUSD,1570665600,8589.9000,8660.0000,8456.8000,8588.6000,4491.7965,10/10/2019
XXBTZUSD,1570752000,8588.6000,8932.5000,8230.3000,8270.6000,6684.4884,11/10/2019
XXBTZUSD,1570838400,8269.3000,8419.9000,8265.0000,8305.1000,1335.9479,12/10/2019
XXBTZUSD,1570924800,8305.1000,8470.5000,8144.4000,8280.0000,2659.7793,13/10/2019
XXBTZUSD,1571011200,8280.0000,8421.6000,8214.6000,8354.6000,2175.1951,14/10/2019
XXBTZUSD,1571097600,8354.6000,8419.1000,8060.5000,8164.5000,3446.2856,15/10/2019
XXBTZUSD,1571184000,8164.5000,8176.2000,7916.0000,8000.0000,4175.7651,16/10/2019
XXBTZUSD,1571270400,8000.1000,8136.4000,7938.8000,8077.1000,3371.3484,17/10/2019
XXBTZUSD,1571356800,8077.1000,8113.9000,7821.0000,7956.4000,4812.4530,18/10/2019
XXBTZUSD,1571443200,7956.3000,8104.7000,7878.6000,7958.9000,2506.1929,19/10/2019
XXBTZUSD,1571529600,7960.0000,8305.0000,7882.5000,8240.2000,3549.2126,20/10/2019
XXBTZUSD,1571616000,8240.1000,8387.3000,8136.0000,8217.8000,3238.6657,21/10/2019
XXBTZUSD,1571702400,8210.3000,8325.0000,8000.0000,8020.6000,4402.0435,22/10/2019
XXBTZUSD,1571788800,8020.6000,8050.3000,7302.0000,7475.0000,9256.0294,23/10/2019
XXBTZUSD,1571875200,7473.9000,7520.0000,7360.0000,7428.5000,3888.4685,24/10/2019
XXBTZUSD,1571961600,7426.4000,8788.0000,7400.0000,8665.2000,11146.7464,25/10/2019
XXBTZUSD,1572048000,8669.4000,10580.5000,8646.6000,9258.2000,21100.9854,26/10/2019
XXBTZUSD,1572134400,9261.7000,9821.0000,9106.3000,9543.1000,8972.3769,27/10/2019
XXBTZUSD,1572220800,9554.1000,9936.5000,9187.6000,9218.7000,7774.2366,28/10/2019
XXBTZUSD,1572307200,9217.1000,9563.8000,9030.0000,9435.7000,6443.0233,29/10/2019
XXBTZUSD,1572393600,9435.1000,9435.3000,9000.0000,9166.2000,4885.8844,30/10/2019
XXBTZUSD,1572480000,9163.9000,9459.7000,8949.6000,9146.7000,5161.9004,31/10/2019
XXBTZUSD,1572566400,9151.9000,9323.4000,9058.1000,9258.9000,3424.0890,01/11/2019
XXBTZUSD,1572652800,9258.2000,9392.0000,9204.4000,9303.6000,2319.7522,02/11/2019
XXBTZUSD,1572739200,9303.6000,9383.7000,9080.0000,9209.3000,1976.0750,03/11/2019
XXBTZUSD,1572825600,9209.9000,9600.0000,9130.0000,9415.3000,4210.5555,04/11/2019
XXBTZUSD,1572912000,9415.2000,9534.7000,9175.0000,9315.4000,3879.8931,05/11/2019
XXBTZUSD,1572998400,9313.0000,9444.0000,9255.0000,9338.4000,2425.0494,06/11/2019
XXBTZUSD,1573084800,9339.6000,9375.0000,9084.9000,9205.0000,2735.2892,07/11/2019
XXBTZUSD,1573171200,9205.0000,9247.6000,8675.0000,8766.0000,6097.4310,08/11/2019
XXBTZUSD,1573257600,8765.9000,8877.2000,8721.0000,8812.0000,1669.9025,09/11/2019
XXBTZUSD,1573344000,8812.1000,9147.6000,8751.7000,9039.1000,2916.5229,10/11/2019
XXBTZUSD,1573430400,9039.0000,9068.2000,8610.0000,8717.0000,3855.3770,11/11/2019
XXBTZUSD,1573516800,8717.0000,8868.1000,8560.0000,8812.8000,3351.9603,12/11/2019
XXBTZUSD,1573603200,8812.8000,8839.7000,8709.6000,8762.1000,1944.9588,13/11/2019
XXBTZUSD,1573689600,8763.9000,8785.0000,8561.0000,8632.1000,2648.0907,14/11/2019
XXBTZUSD,1573776000,8632.0000,8780.0000,8375.4000,8456.0000,4632.1823,15/11/2019
XXBTZUSD,1573862400,8455.9000,8530.0000,8430.0000,8485.1000,1557.1708,16/11/2019
XXBTZUSD,1573948800,8487.0000,8630.0000,8363.5000,8503.2000,2173.9890,17/11/2019
XXBTZUSD,1574035200,8503.2000,8503.2000,8030.0000,8170.1000,5103.1131,18/11/2019
XXBTZUSD,1574121600,8168.8000,8198.7000,7987.2000,8122.1000,3917.4102,19/11/2019
XXBTZUSD,1574208000,8124.9000,8220.0000,8030.0000,8083.1000,3329.9201,20/11/2019
XXBTZUSD,1574294400,8083.1000,8116.5000,7399.0000,7619.1000,7275.8816,21/11/2019
XXBTZUSD,1574380800,7619.1000,7719.3000,6761.0000,7284.8000,13608.7454,22/11/2019
XXBTZUSD,1574467200,7284.7000,7339.9000,7105.2000,7322.6000,3450.7318,23/11/2019
XXBTZUSD,1574553600,7322.5000,7344.0000,6836.9000,6903.9000,5289.0871,24/11/2019
XXBTZUSD,1574640000,6903.9000,7372.6000,6525.0000,7127.8000,11883.5211,25/11/2019
XXBTZUSD,1574726400,7125.8000,7340.0000,7025.0000,7161.6000,5289.8959,26/11/2019
XXBTZUSD,1574812800,7161.6000,7676.9000,6854.5000,7525.9000,10280.3603,27/11/2019
XXBTZUSD,1574899200,7523.8000,7654.0000,7373.2000,7427.9000,5151.0489,28/11/2019
XXBTZUSD,1574985600,7427.9000,7867.5000,7412.4000,7756.8000,5710.6489,29/11/2019
XXBTZUSD,1575072000,7756.6000,7810.0000,7452.1000,7558.9000,3783.8449,30/11/2019
XXBTZUSD,1575158400,7558.9000,7558.9000,7228.8000,7398.4000,5458.6206,01/12/2019
XXBTZUSD,1575244800,7398.3000,7426.7000,7160.1000,7305.8000,4088.1868,02/12/2019
XXBTZUSD,1575331200,7304.0000,7410.0000,7245.0000,7294.1000,2968.6713,03/12/2019
XXBTZUSD,1575417600,7299.5000,7800.6000,7068.2000,7190.5000,8221.3563,04/12/2019
XXBTZUSD,1575504000,7196.2000,7488.8000,7157.9000,7394.0000,5740.7293,05/12/2019
XXBTZUSD,1575590400,7395.0000,7611.3000,7311.0000,7545.7000,4660.8783,06/12/2019
XXBTZUSD,1575676800,7546.3000,7630.0000,7491.3000,7509.2000,1904.4019,07/12/2019
XXBTZUSD,1575763200,7507.2000,7583.1000,7400.0000,7521.0000,2035.4011,08/12/2019
XXBTZUSD,1575849600,7518.7000,7666.0000,7256.7000,7334.5000,6674.3711,09/12/2019
XXBTZUSD,1575936000,7334.5000,7398.0000,7160.0000,7219.3000,3914.4413,10/12/2019
XXBTZUSD,1576022400,7218.7000,7273.8000,7125.0000,7202.0000,2841.9367,11/12/2019
XXBTZUSD,1576108800,7201.9000,7294.9000,7077.0000,7190.1000,4286.9906,12/12/2019
XXBTZUSD,1576195200,7190.2000,7300.0000,7182.7000,7251.9000,2900.5007,13/12/2019
XXBTZUSD,1576281600,7251.9000,7272.1000,7010.0000,7067.5000,2770.3793,14/12/2019
XXBTZUSD,1576368000,7067.5000,7203.0000,7010.0000,7113.7000,2347.9381,15/12/2019
XXBTZUSD,1576454400,7112.8000,7140.0000,6800.0000,6876.7000,5102.8052,16/12/2019
XXBTZUSD,1576540800,6877.4000,6939.0000,6563.0000,6611.1000,6131.2575,17/12/2019
XXBTZUSD,1576627200,6612.9000,7488.2000,6430.2000,7287.9000,11212.5115,18/12/2019
XXBTZUSD,1576713600,7293.4000,7379.8000,7045.0000,7149.8000,5337.3356,19/12/2019
XXBTZUSD,1576800000,7150.5000,7218.0000,7076.7000,7191.5000,3440.0408,20/12/2019
XXBTZUSD,1576886400,7191.6000,7191.6000,7117.6000,7143.5000,1353.0698,21/12/2019
XXBTZUSD,1576972800,7143.5000,7526.9000,7124.0000,7510.0000,4534.8294,22/12/2019
XXBTZUSD,1577059200,7510.1000,7690.5000,7265.0000,7324.0000,7541.5276,23/12/2019
XXBTZUSD,1577145600,7315.2000,7420.4000,7160.0000,7253.3000,4866.1343,24/12/2019
XXBTZUSD,1577232000,7252.9000,7271.8000,7116.1000,7192.1000,3360.6568,25/12/2019
XXBTZUSD,1577318400,7193.0000,7428.9000,7150.0000,7195.5000,3667.0310,26/12/2019
XXBTZUSD,1577404800,7196.4000,7255.0000,6934.8000,7246.4000,3927.3941,27/12/2019
XXBTZUSD,1577491200,7246.6000,7350.0000,7234.9000,7300.1000,2522.1580,28/12/2019
XXBTZUSD,1577577600,7300.6000,7531.4000,7280.0000,7391.0000,3018.8526,29/12/2019
XXBTZUSD,1577664000,7383.4000,7383.4000,7200.0000,7209.7000,3737.3358,30/12/2019
XXBTZUSD,1577750400,7216.4000,7301.1000,7110.0000,7168.3000,2652.1351,31/12/2019
XXBTZUSD,1577836800,7168.3000,7235.0000,7150.0000,7174.4000,1827.6349,01/01/2020
XXBTZUSD,1577923200,7174.4000,7185.8000,6915.0000,6942.3000,4057.3315,02/01/2020
XXBTZUSD,1578009600,6943.4000,7397.3000,6860.0000,7334.8000,8120.4914,03/01/2020
XXBTZUSD,1578096000,7333.2000,7396.4000,7260.0000,7350.2000,2912.3731,04/01/2020
XXBTZUSD,1578182400,7350.2000,7493.3000,7301.1000,7346.9000,2904.0935,05/01/2020
XXBTZUSD,1578268800,7347.2000,7800.0000,7339.2000,7757.3000,5994.0749,06/01/2020
XXBTZUSD,1578355200,7760.0000,8252.5000,7727.1000,8160.0000,10390.7562,07/01/2020
XXBTZUSD,1578441600,8160.3000,8464.3000,7875.0000,8043.3000,12263.4286,08/01/2020
XXBTZUSD,1578528000,8043.3000,8043.7000,7749.9000,7818.0000,6127.6123,09/01/2020
XXBTZUSD,1578614400,7818.1000,8191.9000,7666.3000,8191.9000,8032.1351,10/01/2020
XXBTZUSD,1578700800,8191.9000,8319.5000,7999.3000,8026.2000,4806.7777,11/01/2020
XXBTZUSD,1578787200,8023.3000,8185.0000,7951.2000,8177.3000,2330.0675,12/01/2020
XXBTZUSD,1578873600,8177.3000,8188.8000,8036.8000,8104.0000,2714.8883,13/01/2020
XXBTZUSD,1578960000,8104.1000,8892.0000,8104.1000,8815.5000,15537.3414,14/01/2020
XXBTZUSD,1579046400,8815.5000,8900.0000,8560.0000,8810.3000,8031.7770,15/01/2020
XXBTZUSD,1579132800,8808.4000,8846.2000,8579.4000,8717.8000,4960.8137,16/01/2020
XXBTZUSD,1579219200,8717.9000,9004.0000,8657.7000,8901.5000,8148.7064,17/01/2020
XXBTZUSD,1579305600,8898.5000,8975.0000,8810.0000,8907.7000,3915.3041,18/01/2020
XXBTZUSD,1579392000,8905.3000,9185.0000,8470.0000,8705.8000,8532.3027,19/01/2020
XXBTZUSD,1579478400,8705.8000,8731.9000,8510.0000,8629.4000,3779.4924,20/01/2020
XXBTZUSD,1579564800,8628.7000,8782.2000,8333.0000,8723.3000,4521.5191,21/01/2020
XXBTZUSD,1579651200,8723.3000,8795.0000,8565.4000,8659.0000,3097.9126,22/01/2020
XXBTZUSD,1579737600,8658.9000,8662.1000,8281.0000,8390.1000,5865.7000,23/01/2020
XXBTZUSD,1579824000,8390.1000,8505.5000,8215.2000,8426.8000,4582.8603,24/01/2020
XXBTZUSD,1579910400,8426.8000,8427.8000,8253.3000,8325.0000,2513.0101,25/01/2020
XXBTZUSD,1579996800,8325.1000,8601.9000,8285.0000,8592.7000,3516.6668,26/01/2020
XXBTZUSD,1580083200,8599.3000,8979.0000,8565.0000,8891.8000,6287.2172,27/01/2020
